ObjectID,FrameNo,Coordinates
0.4492753744125366,"[7, 9, 10, 13, 14]","[[482.0, 0.0, 513.0, 69.0], [481.0, 0.0, 512.0, 68.0], [481.0, 0.0, 512.0, 68.0], [482.0, 0.0, 513.0, 67.0], [482.0, 0.0, 513.0, 67.0]]"
0.6052631735801697,"[7, 8]","[[759.0, 605.0, 828.0, 719.0], [759.0, 600.0, 829.0, 717.0]]"
0.36231884360313416,"[8, 13, 14, 15, 16, 19, 20, 21, 22, 22, 23, 23, 24, 24, 25, 25, 26, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 40, 41, 42, 43, 43, 44, 44, 45, 46, 46, 47, 47, 48, 48, 49, 49, 50, 50]","[[847.0, 16.0, 872.0, 85.0], [870.0, 0.0, 897.0, 74.0], [845.0, 22.0, 869.0, 85.0], [845.0, 21.0, 868.0, 85.0], [845.0, 22.0, 868.0, 84.0], [844.0, 21.0, 868.0, 82.0], [844.0, 20.0, 867.0, 83.0], [844.0, 20.0, 867.0, 81.0], [844.0, 20.0, 867.0, 80.0], [868.0, 0.0, 895.0, 75.0], [843.0, 20.0, 866.0, 80.0], [867.0, 0.0, 894.0, 75.0], [843.0, 20.0, 865.0, 80.0], [867.0, 0.0, 894.0, 75.0], [843.0, 20.0, 865.0, 81.0], [867.0, 0.0, 894.0, 75.0], [842.0, 20.0, 864.0, 81.0], [867.0, 0.0, 894.0, 75.0], [866.0, 0.0, 893.0, 73.0], [865.0, 0.0, 893.0, 73.0], [866.0, 0.0, 893.0, 73.0], [866.0, 0.0, 893.0, 73.0], [865.0, 0.0, 893.0, 73.0], [865.0, 0.0, 892.0, 73.0], [865.0, 0.0, 891.0, 71.0], [865.0, 0.0, 891.0, 70.0], [865.0, 0.0, 891.0, 70.0], [865.0, 0.0, 891.0, 70.0], [865.0, 0.0, 891.0, 70.0], [864.0, 0.0, 891.0, 70.0], [864.0, 0.0, 890.0, 70.0], [839.0, 18.0, 862.0, 81.0], [864.0, 0.0, 890.0, 70.0], [864.0, 0.0, 890.0, 70.0], [864.0, 0.0, 890.0, 70.0], [839.0, 18.0, 862.0, 82.0], [864.0, 0.0, 890.0, 70.0], [839.0, 18.0, 862.0, 82.0], [864.0, 0.0, 890.0, 70.0], [864.0, 0.0, 891.0, 72.0], [839.0, 17.0, 863.0, 82.0], [864.0, 0.0, 890.0, 70.0], [839.0, 16.0, 863.0, 82.0], [865.0, 0.0, 890.0, 70.0], [839.0, 16.0, 863.0, 82.0], [865.0, 0.0, 890.0, 70.0], [839.0, 16.0, 863.0, 82.0], [864.0, 0.0, 890.0, 70.0], [839.0, 17.0, 863.0, 82.0], [864.0, 0.0, 890.0, 70.0]]"
0.3177570104598999,"[8, 9, 10, 11, 12, 17, 18, 25, 26, 44, 47, 48]","[[229.0, 323.0, 263.0, 430.0], [229.0, 322.0, 262.0, 430.0], [228.0, 321.0, 262.0, 429.0], [228.0, 321.0, 263.0, 429.0], [228.0, 321.0, 263.0, 429.0], [227.0, 320.0, 262.0, 429.0], [227.0, 320.0, 262.0, 429.0], [225.0, 318.0, 261.0, 430.0], [225.0, 317.0, 261.0, 431.0], [223.0, 314.0, 259.0, 427.0], [223.0, 315.0, 259.0, 427.0], [223.0, 315.0, 259.0, 427.0]]"
0.5491803288459778,"[9, 10, 11, 12, 13, 14, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[[28.0, 532.0, 95.0, 654.0], [30.0, 530.0, 96.0, 659.0], [31.0, 532.0, 99.0, 658.0], [31.0, 532.0, 99.0, 658.0], [32.0, 532.0, 102.0, 658.0], [32.0, 534.0, 105.0, 658.0], [47.0, 543.0, 120.0, 668.0], [48.0, 543.0, 119.0, 668.0], [50.0, 544.0, 120.0, 668.0], [50.0, 544.0, 120.0, 668.0], [52.0, 545.0, 120.0, 668.0], [53.0, 545.0, 121.0, 668.0], [55.0, 547.0, 122.0, 668.0], [57.0, 547.0, 123.0, 668.0], [55.0, 548.0, 124.0, 671.0], [55.0, 548.0, 124.0, 671.0], [56.0, 549.0, 124.0, 673.0], [57.0, 549.0, 125.0, 676.0], [60.0, 550.0, 126.0, 677.0]]"
0.2947368323802948,"[11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[[533.0, 39.0, 561.0, 134.0], [533.0, 39.0, 561.0, 134.0], [532.0, 38.0, 560.0, 134.0], [533.0, 39.0, 559.0, 134.0], [532.0, 39.0, 559.0, 133.0], [532.0, 38.0, 559.0, 133.0], [532.0, 38.0, 559.0, 133.0], [532.0, 37.0, 559.0, 132.0], [532.0, 37.0, 559.0, 133.0], [531.0, 35.0, 558.0, 133.0], [531.0, 35.0, 558.0, 133.0], [531.0, 34.0, 558.0, 132.0], [531.0, 34.0, 558.0, 132.0], [531.0, 34.0, 558.0, 131.0], [530.0, 33.0, 558.0, 131.0], [530.0, 32.0, 557.0, 130.0], [530.0, 32.0, 557.0, 129.0], [530.0, 31.0, 557.0, 130.0], [530.0, 31.0, 557.0, 130.0], [530.0, 31.0, 557.0, 129.0], [529.0, 30.0, 557.0, 129.0], [529.0, 30.0, 557.0, 128.0], [529.0, 30.0, 557.0, 128.0], [529.0, 29.0, 557.0, 127.0], [529.0, 29.0, 557.0, 128.0], [529.0, 29.0, 557.0, 127.0], [529.0, 29.0, 558.0, 127.0], [529.0, 29.0, 557.0, 127.0], [529.0, 29.0, 557.0, 127.0], [529.0, 29.0, 557.0, 126.0], [529.0, 29.0, 557.0, 126.0], [529.0, 29.0, 557.0, 125.0], [529.0, 29.0, 557.0, 124.0], [530.0, 29.0, 557.0, 125.0], [530.0, 28.0, 557.0, 125.0], [530.0, 28.0, 557.0, 126.0], [530.0, 28.0, 557.0, 125.0], [531.0, 29.0, 558.0, 125.0], [531.0, 29.0, 558.0, 125.0]]"
0.38260868191719055,"[11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[[502.0, 274.0, 546.0, 389.0], [502.0, 274.0, 546.0, 389.0], [502.0, 273.0, 546.0, 389.0], [502.0, 272.0, 546.0, 388.0], [501.0, 269.0, 545.0, 385.0], [501.0, 266.0, 545.0, 381.0], [501.0, 262.0, 544.0, 375.0], [501.0, 261.0, 544.0, 371.0], [500.0, 255.0, 544.0, 365.0], [500.0, 253.0, 545.0, 362.0], [500.0, 251.0, 544.0, 360.0], [500.0, 251.0, 544.0, 359.0], [499.0, 248.0, 544.0, 358.0], [499.0, 247.0, 544.0, 357.0], [499.0, 245.0, 544.0, 356.0], [500.0, 244.0, 544.0, 356.0], [500.0, 243.0, 544.0, 356.0], [500.0, 243.0, 544.0, 356.0], [500.0, 241.0, 544.0, 354.0], [501.0, 240.0, 545.0, 353.0], [501.0, 235.0, 545.0, 345.0], [502.0, 232.0, 545.0, 342.0], [502.0, 231.0, 544.0, 338.0], [502.0, 231.0, 544.0, 338.0], [502.0, 230.0, 544.0, 336.0], [502.0, 228.0, 545.0, 336.0], [502.0, 224.0, 545.0, 334.0], [502.0, 223.0, 545.0, 333.0], [502.0, 223.0, 545.0, 331.0], [502.0, 223.0, 545.0, 331.0], [502.0, 222.0, 545.0, 330.0], [502.0, 221.0, 545.0, 329.0], [501.0, 218.0, 543.0, 327.0], [501.0, 216.0, 542.0, 326.0], [500.0, 215.0, 541.0, 324.0], [500.0, 215.0, 541.0, 324.0], [500.0, 213.0, 541.0, 322.0], [500.0, 211.0, 540.0, 319.0]]"
0.5571428537368774,"[13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[[1155.0, 57.0, 1194.0, 127.0], [1156.0, 57.0, 1193.0, 124.0], [1157.0, 58.0, 1194.0, 124.0], [1157.0, 57.0, 1194.0, 125.0], [1156.0, 58.0, 1197.0, 128.0], [1156.0, 58.0, 1197.0, 128.0], [1156.0, 59.0, 1197.0, 130.0], [1156.0, 59.0, 1197.0, 129.0], [1157.0, 63.0, 1195.0, 133.0], [1157.0, 63.0, 1195.0, 133.0], [1157.0, 65.0, 1195.0, 135.0], [1158.0, 67.0, 1195.0, 136.0], [1158.0, 69.0, 1196.0, 137.0], [1158.0, 70.0, 1198.0, 139.0], [1159.0, 71.0, 1198.0, 139.0], [1159.0, 71.0, 1198.0, 139.0], [1159.0, 71.0, 1196.0, 139.0], [1158.0, 71.0, 1198.0, 141.0], [1158.0, 71.0, 1199.0, 144.0], [1158.0, 72.0, 1199.0, 147.0], [1159.0, 72.0, 1200.0, 147.0], [1159.0, 72.0, 1200.0, 147.0], [1159.0, 72.0, 1200.0, 150.0], [1159.0, 72.0, 1200.0, 151.0], [1160.0, 74.0, 1201.0, 151.0], [1160.0, 75.0, 1202.0, 152.0], [1160.0, 78.0, 1202.0, 150.0], [1160.0, 78.0, 1202.0, 150.0], [1161.0, 81.0, 1202.0, 151.0], [1161.0, 82.0, 1202.0, 154.0], [1162.0, 84.0, 1201.0, 154.0], [1162.0, 86.0, 1202.0, 154.0], [1161.0, 87.0, 1203.0, 166.0], [1161.0, 87.0, 1203.0, 166.0], [1162.0, 88.0, 1204.0, 167.0], [1162.0, 88.0, 1204.0, 168.0]]"
0.4852941036224365,"[13, 14, 15]","[[756.0, 582.0, 822.0, 718.0], [756.0, 579.0, 821.0, 715.0], [754.0, 572.0, 818.0, 715.0]]"
0.5079365372657776,"[15, 16]","[[483.0, 0.0, 515.0, 63.0], [483.0, 0.0, 515.0, 61.0]]"
0.28155338764190674,[15],"[[805.0, 62.0, 834.0, 165.0]]"
0.46078431606292725,[15],"[[1134.0, 103.0, 1181.0, 205.0]]"
0.631147563457489,"[15, 16, 17, 18, 21, 22, 23, 24, 25, 26]","[[32.0, 536.0, 109.0, 658.0], [34.0, 536.0, 115.0, 658.0], [35.0, 538.0, 116.0, 659.0], [35.0, 538.0, 116.0, 659.0], [39.0, 543.0, 119.0, 664.0], [40.0, 544.0, 119.0, 665.0], [41.0, 544.0, 118.0, 666.0], [41.0, 544.0, 118.0, 666.0], [43.0, 544.0, 118.0, 667.0], [45.0, 544.0, 119.0, 667.0]]"
0.4471544623374939,"[15, 16, 17, 18, 19, 20, 21]","[[929.0, 467.0, 984.0, 590.0], [927.0, 466.0, 981.0, 590.0], [924.0, 467.0, 979.0, 589.0], [924.0, 467.0, 979.0, 589.0], [921.0, 467.0, 976.0, 589.0], [919.0, 466.0, 973.0, 589.0], [911.0, 467.0, 968.0, 590.0]]"
0.4444444477558136,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[[753.0, 570.0, 817.0, 714.0], [751.0, 567.0, 815.0, 715.0], [751.0, 567.0, 815.0, 715.0], [751.0, 565.0, 814.0, 714.0], [750.0, 562.0, 814.0, 713.0], [748.0, 556.0, 811.0, 709.0], [747.0, 552.0, 810.0, 700.0], [745.0, 549.0, 808.0, 696.0], [744.0, 549.0, 808.0, 696.0], [744.0, 545.0, 806.0, 686.0], [744.0, 542.0, 806.0, 676.0], [743.0, 536.0, 804.0, 667.0], [740.0, 530.0, 803.0, 662.0], [740.0, 530.0, 803.0, 662.0], [739.0, 526.0, 803.0, 661.0], [739.0, 524.0, 802.0, 664.0], [738.0, 519.0, 801.0, 661.0], [736.0, 516.0, 800.0, 661.0], [737.0, 512.0, 800.0, 661.0], [737.0, 512.0, 800.0, 661.0], [736.0, 511.0, 799.0, 661.0], [736.0, 507.0, 799.0, 653.0], [735.0, 501.0, 796.0, 641.0], [735.0, 498.0, 795.0, 633.0], [734.0, 495.0, 794.0, 624.0], [734.0, 495.0, 794.0, 624.0], [733.0, 492.0, 793.0, 620.0], [732.0, 489.0, 793.0, 617.0], [729.0, 485.0, 790.0, 615.0], [728.0, 482.0, 789.0, 617.0], [728.0, 481.0, 788.0, 617.0], [728.0, 481.0, 788.0, 617.0], [727.0, 478.0, 786.0, 617.0], [726.0, 475.0, 785.0, 617.0]]"
0.568965494632721,"[17, 18, 19, 27]","[[482.0, 0.0, 515.0, 58.0], [482.0, 0.0, 515.0, 58.0], [482.0, 0.0, 515.0, 56.0], [483.0, 0.0, 514.0, 51.0]]"
0.6859503984451294,"[19, 20]","[[36.0, 539.0, 119.0, 660.0], [37.0, 541.0, 121.0, 662.0]]"
0.3884892165660858,"[19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[[446.0, 375.0, 500.0, 514.0], [446.0, 374.0, 499.0, 506.0], [446.0, 366.0, 498.0, 494.0], [447.0, 364.0, 498.0, 490.0], [446.0, 362.0, 499.0, 488.0], [446.0, 362.0, 499.0, 488.0], [446.0, 360.0, 499.0, 486.0], [445.0, 358.0, 499.0, 486.0], [445.0, 353.0, 499.0, 484.0], [444.0, 351.0, 499.0, 484.0], [445.0, 349.0, 499.0, 483.0], [445.0, 349.0, 499.0, 483.0], [446.0, 346.0, 499.0, 481.0], [446.0, 343.0, 499.0, 479.0], [448.0, 338.0, 500.0, 466.0], [449.0, 335.0, 499.0, 460.0], [449.0, 333.0, 498.0, 458.0], [449.0, 333.0, 498.0, 458.0], [450.0, 331.0, 499.0, 453.0], [450.0, 328.0, 499.0, 451.0], [450.0, 324.0, 500.0, 450.0], [450.0, 323.0, 500.0, 450.0], [449.0, 321.0, 501.0, 450.0], [449.0, 321.0, 501.0, 450.0], [450.0, 319.0, 501.0, 450.0], [449.0, 317.0, 501.0, 450.0], [450.0, 314.0, 500.0, 446.0], [450.0, 312.0, 499.0, 444.0], [449.0, 310.0, 498.0, 440.0], [449.0, 310.0, 498.0, 440.0], [449.0, 308.0, 498.0, 435.0], [450.0, 305.0, 498.0, 427.0]]"
0.6296296119689941,"[20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32]","[[482.0, 0.0, 516.0, 54.0], [482.0, 0.0, 515.0, 53.0], [482.0, 0.0, 515.0, 53.0], [482.0, 0.0, 515.0, 52.0], [482.0, 0.0, 515.0, 52.0], [482.0, 0.0, 515.0, 51.0], [482.0, 0.0, 514.0, 52.0], [484.0, 0.0, 515.0, 50.0], [484.0, 0.0, 515.0, 50.0], [484.0, 0.0, 515.0, 50.0], [484.0, 0.0, 514.0, 48.0], [484.0, 0.0, 514.0, 46.0]]"
0.6176470518112183,"[21, 22]","[[1156.0, 60.0, 1198.0, 128.0], [1157.0, 62.0, 1198.0, 130.0]]"
0.23749999701976776,"[22, 23, 24, 25, 26, 27, 33, 34, 35, 36, 41, 42, 44, 45, 46, 47, 48, 49]","[[1260.0, 63.0, 1279.0, 143.0], [1260.0, 63.0, 1279.0, 143.0], [1260.0, 63.0, 1279.0, 143.0], [1260.0, 63.0, 1279.0, 143.0], [1260.0, 63.0, 1279.0, 142.0], [1260.0, 62.0, 1280.0, 147.0], [1259.0, 66.0, 1280.0, 154.0], [1259.0, 70.0, 1279.0, 154.0], [1259.0, 72.0, 1279.0, 153.0], [1259.0, 72.0, 1279.0, 153.0], [1261.0, 74.0, 1280.0, 154.0], [1261.0, 74.0, 1280.0, 154.0], [1260.0, 75.0, 1280.0, 156.0], [1260.0, 75.0, 1280.0, 160.0], [1259.0, 76.0, 1280.0, 161.0], [1259.0, 75.0, 1280.0, 161.0], [1259.0, 75.0, 1280.0, 161.0], [1259.0, 75.0, 1280.0, 163.0]]"
0.4399999976158142,"[22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 34, 46, 47, 48, 49]","[[254.0, 0.0, 287.0, 75.0], [255.0, 0.0, 288.0, 75.0], [255.0, 0.0, 288.0, 76.0], [256.0, 0.0, 289.0, 75.0], [261.0, 0.0, 291.0, 70.0], [261.0, 0.0, 291.0, 69.0], [261.0, 0.0, 291.0, 69.0], [261.0, 0.0, 291.0, 69.0], [261.0, 0.0, 292.0, 66.0], [261.0, 0.0, 292.0, 65.0], [265.0, 0.0, 294.0, 62.0], [279.0, 0.0, 303.0, 55.0], [279.0, 0.0, 303.0, 54.0], [279.0, 0.0, 303.0, 54.0], [280.0, 0.0, 304.0, 53.0]]"
0.44961240887641907,"[23, 24, 25, 26, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[[1215.0, 402.0, 1273.0, 531.0], [1215.0, 402.0, 1273.0, 531.0], [1213.0, 399.0, 1272.0, 525.0], [1211.0, 395.0, 1272.0, 521.0], [1188.0, 381.0, 1253.0, 515.0], [1187.0, 379.0, 1251.0, 514.0], [1187.0, 379.0, 1251.0, 514.0], [1187.0, 378.0, 1249.0, 511.0], [1185.0, 374.0, 1247.0, 508.0], [1186.0, 371.0, 1242.0, 497.0], [1186.0, 369.0, 1241.0, 491.0], [1185.0, 367.0, 1240.0, 489.0], [1185.0, 367.0, 1240.0, 489.0], [1185.0, 364.0, 1239.0, 486.0], [1184.0, 361.0, 1238.0, 484.0], [1182.0, 358.0, 1236.0, 483.0], [1179.0, 356.0, 1235.0, 483.0], [1177.0, 355.0, 1233.0, 483.0], [1177.0, 355.0, 1233.0, 483.0], [1176.0, 353.0, 1232.0, 484.0], [1175.0, 351.0, 1231.0, 483.0]]"
0.5609756112098694,[26],"[[887.0, 466.0, 956.0, 589.0]]"
0.5476190447807312,[27],"[[174.0, 0.0, 220.0, 84.0]]"
0.5120000243186951,"[27, 28, 29, 30, 31, 32, 33]","[[1203.0, 392.0, 1267.0, 517.0], [1200.0, 390.0, 1265.0, 517.0], [1196.0, 390.0, 1264.0, 516.0], [1196.0, 390.0, 1264.0, 516.0], [1194.0, 388.0, 1261.0, 516.0], [1190.0, 388.0, 1260.0, 519.0], [1188.0, 382.0, 1255.0, 516.0]]"
0.48461538553237915,[28],"[[741.0, 532.0, 804.0, 662.0]]"
0.2795698940753937,"[29, 30, 31, 32, 33, 34, 37, 38, 39, 40, 41, 42, 47, 48, 49, 50]","[[778.0, 61.0, 804.0, 154.0], [778.0, 61.0, 804.0, 154.0], [778.0, 60.0, 803.0, 154.0], [778.0, 59.0, 803.0, 154.0], [778.0, 58.0, 803.0, 154.0], [778.0, 58.0, 803.0, 154.0], [777.0, 57.0, 803.0, 153.0], [777.0, 54.0, 803.0, 153.0], [776.0, 53.0, 803.0, 150.0], [776.0, 51.0, 802.0, 149.0], [776.0, 51.0, 802.0, 148.0], [776.0, 51.0, 802.0, 148.0], [775.0, 47.0, 801.0, 139.0], [775.0, 47.0, 801.0, 139.0], [775.0, 46.0, 801.0, 138.0], [775.0, 46.0, 801.0, 138.0]]"
0.4285714328289032,"[33, 34, 35, 36, 37, 38, 43, 44, 45, 46, 47, 48, 49, 50]","[[149.0, 344.0, 203.0, 470.0], [148.0, 345.0, 203.0, 470.0], [148.0, 347.0, 202.0, 470.0], [148.0, 347.0, 202.0, 470.0], [147.0, 348.0, 202.0, 470.0], [147.0, 350.0, 203.0, 470.0], [145.0, 362.0, 205.0, 496.0], [144.0, 364.0, 205.0, 499.0], [144.0, 369.0, 205.0, 502.0], [144.0, 371.0, 204.0, 505.0], [144.0, 374.0, 203.0, 506.0], [144.0, 374.0, 203.0, 506.0], [143.0, 377.0, 202.0, 507.0], [143.0, 379.0, 201.0, 507.0]]"
0.6904761791229248,"[33, 34, 35, 36, 38]","[[485.0, 0.0, 514.0, 42.0], [487.0, 0.0, 515.0, 41.0], [487.0, 0.0, 516.0, 42.0], [487.0, 0.0, 516.0, 42.0], [487.0, 0.0, 516.0, 40.0]]"
0.4838709533214569,"[33, 35, 36, 45, 50]","[[263.0, 0.0, 293.0, 62.0], [264.0, 0.0, 296.0, 62.0], [264.0, 0.0, 296.0, 62.0], [277.0, 0.0, 304.0, 55.0], [280.0, 0.0, 305.0, 52.0]]"
0.4628099203109741,"[33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 50]","[[876.0, 464.0, 932.0, 585.0], [874.0, 465.0, 928.0, 585.0], [871.0, 466.0, 925.0, 589.0], [871.0, 466.0, 925.0, 589.0], [868.0, 466.0, 921.0, 589.0], [866.0, 466.0, 919.0, 591.0], [856.0, 468.0, 912.0, 600.0], [853.0, 471.0, 909.0, 587.0], [853.0, 471.0, 909.0, 587.0], [851.0, 472.0, 907.0, 588.0], [846.0, 473.0, 905.0, 599.0], [843.0, 477.0, 899.0, 603.0], [842.0, 479.0, 896.0, 603.0], [840.0, 480.0, 893.0, 604.0], [840.0, 480.0, 893.0, 604.0], [836.0, 481.0, 889.0, 604.0]]"
0.75,[37],"[[486.0, 0.0, 516.0, 40.0]]"
0.5409836173057556,"[37, 38, 40, 41, 42, 43, 44]","[[264.0, 0.0, 297.0, 61.0], [265.0, 0.0, 299.0, 60.0], [267.0, 0.0, 301.0, 59.0], [268.0, 0.0, 301.0, 59.0], [268.0, 0.0, 301.0, 59.0], [269.0, 0.0, 302.0, 58.0], [272.0, 0.0, 303.0, 58.0]]"
0.529411792755127,"[37, 50]","[[380.0, 156.0, 416.0, 224.0], [382.0, 170.0, 420.0, 242.0]]"
0.43119266629219055,"[38, 39, 40, 41, 42]","[[277.0, 312.0, 324.0, 421.0], [278.0, 313.0, 323.0, 420.0], [278.0, 313.0, 324.0, 420.0], [277.0, 313.0, 323.0, 420.0], [277.0, 313.0, 323.0, 420.0]]"
0.5932203531265259,[39],"[[266.0, 0.0, 301.0, 59.0]]"
0.4153846204280853,"[39, 49]","[[860.0, 468.0, 914.0, 598.0], [839.0, 482.0, 890.0, 604.0]]"
0.4796747863292694,"[39, 40, 41, 42]","[[145.0, 355.0, 204.0, 478.0], [145.0, 357.0, 204.0, 482.0], [145.0, 360.0, 205.0, 488.0], [145.0, 360.0, 205.0, 488.0]]"
0.375,"[40, 41, 42, 43, 44, 45, 47, 49]","[[1062.0, 15.0, 1092.0, 95.0], [1063.0, 15.0, 1092.0, 95.0], [1063.0, 15.0, 1092.0, 95.0], [1063.0, 15.0, 1093.0, 95.0], [1063.0, 14.0, 1094.0, 94.0], [1065.0, 14.0, 1096.0, 96.0], [1067.0, 16.0, 1097.0, 97.0], [1068.0, 17.0, 1097.0, 97.0]]"
0.46315789222717285,"[40, 41, 42]","[[1210.0, 131.0, 1254.0, 226.0], [1211.0, 131.0, 1255.0, 226.0], [1211.0, 131.0, 1255.0, 226.0]]"
0.4615384638309479,[43],"[[1004.0, 286.0, 1058.0, 403.0]]"
0.2804878056049347,"[44, 45, 46, 47, 48, 49, 50]","[[1092.0, 11.0, 1115.0, 93.0], [1093.0, 10.0, 1115.0, 96.0], [1093.0, 10.0, 1116.0, 97.0], [1093.0, 11.0, 1117.0, 98.0], [1093.0, 11.0, 1117.0, 98.0], [1094.0, 12.0, 1118.0, 99.0], [1094.0, 12.0, 1118.0, 99.0]]"
0.41428571939468384,"[45, 46, 47, 48, 49, 50]","[[912.0, 0.0, 941.0, 70.0], [911.0, 0.0, 940.0, 73.0], [910.0, 0.0, 939.0, 73.0], [910.0, 0.0, 939.0, 73.0], [908.0, 0.0, 938.0, 74.0], [908.0, 0.0, 937.0, 75.0]]"
1.441176414489746,[46],"[[712.0, 686.0, 761.0, 720.0]]"
1.2999999523162842,"[47, 48, 49]","[[711.0, 680.0, 763.0, 720.0], [711.0, 680.0, 763.0, 720.0], [709.0, 676.0, 766.0, 720.0]]"
0.3125,[49],"[[0.0, 61.0, 20.0, 125.0]]"
0.2535211145877838,[50],"[[0.0, 55.0, 18.0, 126.0]]"
